,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year
2327,0,47,49233.98,9.267577,13,0,1,2.497434,207.6386,739.280489
2328,2,73,12610.41,11.3134,21,0,0,15.91251,197.6288,1883.901145
2329,4,40,37475.72,7.09874,11,1,0,4.527648,129.9915,1190.326671
2330,0,74,23302.39,10.02228,8,2,0,3.99954,127.4738,837.2390946
2331,0,46,23511.45,13.6576,17,1,0,8.133191,204.961,1158.223413
2332,1,60,59560.13,7.614454,13,2,0,8.970035,245.147,1760.757293
2333,1,56,25996.36,10.12576,11,2,1,1.589535,149.9928,711.8524934
2334,1,55,13814.44,11.57698,13,1,0,7.88215,154.9919,1475.953048
2336,0,82,47185.23,14.56169,12,1,0,18.65137,217.484,1904.888901
2337,0,51,13564.03,16.22817,10,0,0,3.399281,107.5286,517.7918192
2338,0,30,15693.82,10.0764,16,0,0,9.594746,117.5152,1183.953112
2340,2,63,37749.42,13.5599,10,2,0,13.24052,159.9349,1389.232023
2341,0,71,24002.4,11.98918,17,0,1,9.584536,149.9776,984.1544122
2342,2,38,17758.1,9.409715,8,1,0,1.135161,220.1323,731.9309009
2343,6,32,31534.3,16.88379,11,1,0,1.835282,222.6792,1040.201495
2344,0,32,5365.64,14.06327,16,0,0,14.76538,172.4579,1686.444218
2345,2,40,10986.24,9.270527,7,0,0,14.95975,195.0062,1646.32071
2346,2,45,4280.65,12.80286,11,0,1,8.487326,162.4526,1181.038508
2347,0,51,10684.8,11.17461,17,0,1,16.25256,152.4555,2148.657258
2348,1,30,40410.46,8.4836,11,0,0,17.4028,139.9349,2221.185633
2349,5,42,47987.84,13.99538,14,0,0,5.850283,182.447,995.3738841
2350,4,75,59885.19,4.528985,14,1,0,20.43277,184.9797,2441.738277
2351,4,82,60271.58,5.147124,15,2,0,2.763224,197.4725,1151.98874
2353,1,66,81586.06,9.204904,9,2,0,1.482474,159.9476,822.7908952
2354,0,55,34844.99,11.63888,8,2,0,3.437502,157.4698,419.4107069
2357,7,68,15053.56,15.65819,14,1,1,2.225465,144.9607,488.6462667
2358,1,23,116086.2,11.98003,16,1,0,2.477945,172.4441,612.0541917
2361,2,85,15715.88,10.22095,14,0,1,11.14615,220.1185,1317.291468
2362,3,68,34688.33,7.732668,13,0,0,1.5183,127.482,315.1395676
2363,3,80,29367.86,10.45028,17,1,0,14.80365,164.9647,2031.533699
2364,1,27,23438.89,11.913,11,2,0,2.734057,147.4713,639.7154381
2365,0,62,24908.78,12.46778,17,3,0,10.17576,210.1518,1473.485303
2367,4,40,27403.44,11.58268,18,2,0,9.38329,235.1591,1542.3033
2368,0,67,11720.58,10.40504,8,0,1,10.85537,222.65,1446.937317
2369,2,66,49271.35,10.51146,13,2,1,7.400769,220.1149,1553.818731
2370,3,36,64284.53,6.063243,7,0,0,6.84336,137.4698,1184.335827
2371,3,24,46676.42,15.92158,12,0,0,3.290431,242.6143,1045.435988
2372,3,89,9532.02,11.31675,12,0,1,14.59541,192.4885,1493.681751
2373,4,89,14428.38,11.07048,15,2,0,8.882682,172.4705,1531.239282
2375,2,82,38069.49,15.77718,10,0,0,2.590677,149.9483,325.5857485
2376,1,55,10263.33,15.33257,6,1,0,5.59356,159.9942,867.3610228
2377,0,19,43839.96,15.85825,14,2,0,9.933523,220.1149,1853.873709
2378,2,47,38886.05,13.56065,18,2,0,2.992589,104.9643,812.2973605
2379,0,48,26524.78,9.395636,11,1,0,19.57075,179.9794,1939.097667
2380,0,72,64719.02,13.96002,12,0,0,16.68618,127.4887,1617.794287
2381,1,67,31935.51,8.929747,14,1,0,7.749595,129.9598,1253.992994
2382,3,57,47060.9,10.55112,20,3,2,9.713544,137.4392,1103.759867
2383,0,84,23031.18,9.566251,7,1,0,9.288851,147.5031,896.304005
2384,2,72,7079.02,8.082,11,1,0,14.21143,139.9349,1813.71251
2385,2,36,38883.92,14.67215,6,2,0,12.26499,172.4567,1757.468385
2386,1,44,23066.29,12.20597,12,0,0,2.096411,114.9728,293.0174607
2387,8,65,30013.52,10.77215,6,3,1,14.76922,204.9634,1849.738644
2388,1,58,37869.23,9.39907,9,1,1,9.388962,107.482,1262.469988
2389,1,28,57329.53,8.079021,14,0,0,2.061636,172.4742,598.858359
2390,2,37,8408.2,9.40182,13,3,0,2.687062,179.9656,490.2102038
2391,0,26,56488.39,9.726798,17,0,0,1.854011,255.1417,881.9915619
2392,1,67,30806.08,7.690569,17,0,0,6.233177,114.9509,988.8476688
2393,3,30,12245.9,14.36615,9,3,2,11.36938,225.1457,2257.255977
2394,1,20,77894.5,7.663075,9,2,0,5.533288,162.497,1400.182241
2395,3,39,65472.96,10.4255,6,1,0,10.18679,210.1051,1923.446501
2396,3,78,21708.36,10.18198,15,2,0,5.857544,190.1737,1140.769093
2397,2,79,5523.04,10.22727,13,0,0,4.348554,174.9755,815.588724
2399,0,83,31299.73,14.61583,14,2,0,15.07508,157.4836,1279.70353
2400,2,54,25584.35,9.807188,17,1,1,4.235635,210.127,970.6301192
2401,0,34,56693.87,3.985414,9,0,1,4.323297,117.4392,1058.643568
2403,3,59,7614.82,10.9733,13,1,0,3.919919,187.656,969.0951508
2404,1,73,26231.41,10.31976,8,2,1,13.67733,152.4798,1427.811261
2405,2,63,37853.52,8.783413,15,0,1,1.813049,192.4404,571.8948363
2406,7,64,58347.69,7.403382,8,1,0,4.867834,144.9607,718.2708269
2407,0,30,58912.81,6.51399,15,1,1,17.76511,162.4818,2000.801151
2408,3,74,6703.29,11.45158,9,2,0,19.14395,112.4844,1649.813925
2409,0,59,8549.54,9.461247,12,3,1,15.41637,187.6094,2147.084163
2410,4,19,4200.47,6.214679,9,0,1,3.978662,257.6513,1790.477112
2411,4,60,3850.53,8.608975,11,1,0,6.452058,159.9794,1361.469601
2412,1,35,18575.29,10.31889,14,1,1,10.55177,152.5022,1436.441637
2414,1,70,27755.77,12.06638,9,1,0,15.98627,230.1051,1868.995632
2415,1,68,98298.22,7.11372,13,0,0,8.440774,114.9838,839.5696843
2416,0,23,32253.8,10.31167,6,1,0,5.706255,127.4887,878.7758477
2417,2,23,47956.52,7.709204,12,0,0,11.63009,275.1198,1687.100467
2418,0,72,35534.12,9.942905,8,1,0,6.364903,184.9634,1352.42705
2419,0,50,46804.82,4.266815,9,1,0,9.119628,152.4884,1076.021746
2420,2,31,57226.99,11.07111,7,2,1,10.55912,127.482,1064.163449
2421,3,43,34508.61,10.23565,15,0,0,11.11794,194.9581,1505.877788
2423,1,25,8461.71,15.21772,7,2,0,6.617173,159.983,916.275075
2424,2,65,15264.99,9.134223,18,2,2,3.664542,127.4421,963.6972905
2425,2,61,78456.37,9.346821,14,1,0,14.10183,237.6549,2353.047822
2426,0,87,26944.14,12.94729,11,0,0,13.20294,112.4551,1038.379263
2427,2,62,28435.83,9.41977,7,2,0,13.12966,152.4555,1832.163914
2428,4,89,64651.67,7.352338,11,0,0,15.07394,220.1149,2168.702608
2429,1,25,21196.66,9.520453,11,1,1,20.5514,179.9476,2023.901526
2430,7,61,41959.76,11.16575,15,1,0,1.704751,172.4567,964.1421939
2431,2,28,29743.38,14.77223,10,1,0,11.13625,139.9875,1606.733876
2433,1,34,27766.98,6.35624,14,0,1,7.948145,164.9647,1559.056164
2434,1,23,30756.71,11.07762,10,0,1,12.0068,157.4836,1338.084542
2435,1,24,55663.41,9.871425,10,1,0,20.22191,200.1185,2643.645671
2436,3,54,79846.9,9.358906,6,1,0,1.932155,182.4538,552.2795704
2437,2,69,27643.15,13.13329,9,0,0,19.93923,242.6573,2336.999053
2438,2,80,44078.45,8.546853,11,1,0,5.620998,139.965,1077.685443
2439,2,30,64027.82,8.71185,11,1,0,6.446079,169.9447,918.6663119
2440,4,54,8996.2,9.355553,4,2,0,7.633753,184.9785,1227.405249
2441,1,35,19510.49,11.4017,13,0,0,6.582225,149.9776,886.9671382
2442,7,26,43467.62,10.48505,13,0,0,2.420905,222.6281,1585.087297
2443,0,19,59419.82,13.83841,15,0,1,2.608423,222.6326,1328.874126
2444,1,73,35143.78,10.43682,10,1,0,9.248419,242.6106,1792.520072
2446,0,57,35587.78,13.52535,12,0,0,2.077466,235.1372,1244.139414
2447,3,82,46121.72,10.10656,14,1,0,19.06753,262.6106,2215.644479
2449,1,71,18975.18,12.36189,9,1,0,13.46686,204.9797,1382.061516
2451,4,26,76411.65,9.649624,10,2,0,5.886238,212.6695,1391.330245
2452,1,76,21542.79,6.551988,11,1,1,4.336113,139.9349,1046.765683
2453,2,28,24072.56,8.991756,11,0,0,5.395611,230.1051,1122.653549
2454,1,24,54215.89,13.0395,12,0,0,2.930277,242.6143,868.2420268
2455,3,55,45830.71,11.341,13,2,0,5.23657,162.497,1322.686843
2456,3,79,20415.05,11.15686,8,1,0,1.293544,129.9483,712.4768186
2457,1,76,28911.98,14.29507,13,0,0,1.76478,139.965,826.331106
2458,0,55,32193.76,3.464197,12,0,0,15.4459,182.4433,1983.907992
2459,3,73,22663.77,14.68158,11,1,0,16.56317,127.4601,1881.485804
2460,3,79,43925.68,10.67296,8,2,0,8.939477,154.9755,1588.984136
2461,2,78,18521.02,11.91227,11,1,0,5.9717,152.4579,1290.155524
2462,0,23,68335.57,9.589426,9,1,0,26.15019,134.9509,2320.785912
2463,6,49,48414.97,12.9317,15,1,0,17.84058,140.0013,2373.467756
2464,0,32,16170.08,7.935518,11,1,1,11.49687,112.4844,1068.577042
2465,0,41,58940.98,9.320977,10,2,1,3.761061,197.4702,1151.905186
2466,2,30,19498.34,16.12913,11,0,1,16.39747,129.9621,2207.805016
2467,1,37,69988.77,13.15586,18,0,2,11.61284,197.4702,1839.162665
2469,2,55,21594.91,11.18568,6,1,1,13.85176,192.4404,1584.550026
2470,1,56,31529.9,8.554768,11,1,0,18.8572,137.4684,1819.57724
2471,4,43,35706.95,14.26456,11,1,1,10.08697,139.9512,1627.959422
2472,3,57,25408.07,15.88055,14,0,0,1.895979,152.5022,716.6438092
2474,4,83,37471.31,9.731762,8,1,0,2.464275,174.9768,1030.224777
2475,1,43,5923.37,15.21575,14,2,0,14.80349,192.4705,1661.346466
2476,0,52,30227.9,9.63933,19,2,2,8.040278,182.49,1058.595152
2477,0,54,108135.1,9.164653,14,0,0,6.453124,149.9621,792.1819969
2478,1,74,75295.21,12.49263,7,0,0,20.13722,217.484,2083.650225
2480,1,28,78472.21,14.54789,12,2,1,16.04377,132.466,2062.862632
2481,3,43,31294.84,13.01594,11,2,1,7.42363,147.4713,950.7941169
2482,4,20,33348.43,11.04209,9,1,1,20.87424,117.4392,2497.717707
2483,1,64,53517.12,7.405469,16,1,0,14.44636,202.4433,1572.076515
2484,4,87,58015.78,10.66838,12,1,0,9.000396,140.0013,1462.964796
2485,0,32,90699.09,12.3917,19,2,0,7.194779,162.4676,1457.580613
2486,1,84,76925.67,9.380891,12,0,1,2.919931,142.4713,899.976724
2487,0,88,27140.05,16.19038,6,1,0,12.86551,255.1198,1966.201755
2488,8,18,104480.4,18.44059,12,0,1,18.8098,275.1336,2596.374524
2489,1,59,81491.12,8.669476,12,1,0,15.92001,200.1185,2223.458561
2490,4,29,33192.8,9.237382,10,1,0,4.85088,200.1652,1131.789188
2491,1,50,40719.95,10.91998,15,0,0,4.847411,147.4738,602.6894614
2492,3,29,42866.35,10.99018,11,0,0,2.758575,232.6415,929.5655793
2493,0,40,35939.16,7.095061,8,1,0,6.116652,127.4601,1123.647592
2494,0,46,14709.22,9.490979,15,0,0,1.757261,194.9581,589.6405069
2495,0,54,101534.0,6.548344,14,1,1,16.87028,210.1051,2329.543371
2496,2,48,28100.13,7.891279,14,0,0,16.66123,179.9476,1742.811202
2497,5,62,55888.81,10.58295,9,1,0,12.61471,154.9755,2007.430866
2498,2,85,24604.91,7.787876,14,3,0,5.714937,182.447,750.9484926
2499,3,81,8137.46,13.14319,4,0,0,2.301772,222.6281,1224.80823
2500,1,60,36643.74,13.36184,11,3,1,3.627104,137.4686,459.9710645
2501,0,56,24503.85,6.478653,12,3,0,12.00909,152.5104,1610.027119
2502,1,19,7332.51,14.06909,8,3,0,24.14282,162.4713,2391.497324
2503,2,75,14741.19,7.832718,10,1,1,19.14656,169.9447,1811.777309
2504,4,82,51673.68,9.183616,14,0,1,22.14611,162.4713,2113.691713
2505,7,66,29958.36,13.88216,15,0,0,5.585004,162.4827,936.2693881
2506,1,36,33929.5,10.63565,12,1,0,8.940085,182.4676,1204.76304
2507,1,26,5782.82,11.35287,12,0,1,17.82124,119.9568,2296.853164
2509,0,19,47245.51,10.42305,14,0,0,8.522053,182.4833,1123.252119
2510,1,43,35261.47,9.83124,15,1,0,8.386909,147.4601,834.8359967
2511,0,31,53116.06,8.183544,15,0,0,10.52249,159.9349,1256.923905
2512,1,27,32014.25,4.649681,13,1,0,9.836216,164.967,1700.500703
2513,4,40,18846.03,9.447787,12,1,0,10.85169,194.9663,1864.932987
2514,2,36,26639.43,8.834633,12,0,0,8.973181,240.1149,1367.523632
2516,0,80,31155.68,7.499758,13,1,0,14.17599,242.6326,1663.204506
2517,0,41,17089.71,4.280086,13,3,0,8.619877,200.1323,1687.301468
2518,1,32,67354.4,6.965079,10,2,1,17.91527,149.9447,2281.632997
2519,1,18,43415.81,11.16639,18,1,1,8.113307,149.9776,1115.211468
2520,8,23,31697.79,13.54662,12,0,2,12.52502,207.4754,2267.526558
2521,0,57,57549.87,10.34504,9,0,0,9.303687,172.4705,1547.513225
2522,0,76,14876.32,8.80007,12,1,0,3.840589,159.9656,808.7858345
2523,2,80,16419.87,13.25797,14,1,0,5.142628,232.6707,1045.919275
2524,0,47,21028.18,14.10578,10,0,1,2.067128,255.1555,864.371328
2525,0,22,901.21,12.38127,15,1,1,18.96848,179.9656,1811.884356
2526,0,74,71373.4,12.51035,11,1,0,2.589165,252.624,662.5967184
2527,0,30,90664.75,11.05354,11,1,0,2.362663,112.4551,254.7465501
2528,1,33,23553.75,8.263688,14,0,0,5.585807,184.9785,1036.098256
2529,3,67,25340.62,7.603034,10,0,2,16.81789,142.4689,2062.922234
2530,1,70,38566.88,7.062036,8,0,0,18.529,255.1336,2600.878739
2531,4,84,55179.21,6.529096,9,1,0,14.39213,190.1737,1765.073078
2532,6,39,39328.19,12.72846,16,0,1,8.457034,220.1323,1498.783318
2533,2,53,27800.88,13.85374,10,0,2,9.24589,79.97886,804.9040342
2534,8,74,20773.28,8.067406,13,1,1,1.413033,162.447,950.4411542
2535,4,73,62362.09,8.889321,12,1,2,3.680185,137.4392,587.7258611
2536,0,42,34835.04,7.255194,11,1,0,16.82081,147.4421,1559.752741
2537,2,64,23000.55,5.6162,10,1,2,1.025579,184.9853,570.4516207
2538,0,55,13683.98,9.842896,14,2,0,15.02441,104.9629,1406.070492
2539,1,48,20236.81,12.15458,10,0,0,2.440244,179.9656,485.4228279
2540,0,24,40019.17,8.978709,16,1,0,7.409027,127.4738,1280.53691
2541,2,62,28664.45,5.071108,9,0,0,3.148665,149.9378,1025.253482
2542,0,74,22793.73,11.98305,13,0,1,29.62966,207.4811,2913.842578
2543,0,54,20985.69,8.552086,7,1,0,4.044209,245.132,991.6890153
2544,0,62,10072.69,12.96774,12,2,0,22.73656,182.497,2227.799509
2545,2,62,20613.16,6.252401,13,1,0,2.917886,132.466,945.7273128
2546,2,18,56002.38,5.707982,14,2,0,13.08213,172.4579,1655.992508
2547,2,42,24372.17,8.613955,12,0,0,1.740144,242.6573,981.3822842
2548,1,67,59010.69,12.67157,10,1,0,9.470798,242.6326,1398.131991
2549,1,51,46199.89,10.45992,11,0,1,2.476217,147.4783,373.1383878
2550,3,23,17306.82,6.847776,12,0,0,9.05316,172.4733,1284.333326
2551,1,52,8257.65,13.93304,15,1,1,10.86199,155.0084,1364.293464
2552,1,63,45016.56,10.94745,10,2,0,7.990345,222.6143,1654.594921
2553,0,61,50375.2,11.40109,10,0,0,1.500126,232.6415,676.2344842
2554,2,88,111592.0,9.241887,14,1,0,6.732509,202.6829,1153.214047
2555,0,54,37928.26,6.726035,13,0,0,1.442102,222.6792,837.2614393
2556,4,27,40826.44,7.683895,15,0,1,10.89683,147.4421,1246.67277
2557,0,49,25770.44,10.45012,15,2,1,10.69505,137.4698,1364.959051
2559,4,35,14113.73,10.59909,6,1,0,22.31932,152.4952,2343.988024
2560,0,58,63348.18,7.353978,12,0,0,4.984918,172.4705,1108.077901
2561,0,30,17104.77,8.738173,11,2,0,10.45497,139.9861,1307.834074
2562,3,67,23481.88,6.923674,12,0,0,18.81683,184.9647,1907.20649
2563,0,35,20613.38,10.66687,7,3,0,18.01018,167.4564,1686.417922
2565,1,87,17100.24,9.040639,10,0,0,9.817033,127.4887,954.2700173
2566,1,55,31492.57,6.754503,9,0,0,7.437784,230.1051,1170.676993
2567,1,54,12652.67,8.249498,14,2,0,1.280324,139.9568,436.2297665
2568,4,72,19685.04,15.8001,12,0,0,13.43811,174.9768,1965.462483
2569,4,81,65315.4,9.956429,12,0,0,3.765838,137.4686,494.8412692
2571,0,28,8414.55,18.77915,6,2,1,1.798433,179.9476,528.989098
2572,0,18,4397.39,11.2971,12,1,1,7.35817,182.447,961.4048126
2573,0,73,27105.8,7.526996,11,0,1,7.744129,167.4564,720.6519058
2574,4,76,20552.64,11.71667,11,0,0,16.79677,139.9792,1820.926895
2575,3,20,12188.82,8.063233,10,1,1,1.311693,152.466,530.0519539
2576,4,61,24625.37,10.06942,12,2,1,6.960522,162.4676,1466.444336
2577,3,61,7418.73,8.417611,9,1,0,5.525134,277.6513,1288.15613
2578,6,85,25696.67,7.655763,10,0,1,10.29048,194.9663,1815.26546
2579,1,48,26594.83,8.578558,16,3,0,18.32904,162.447,2206.253895
2580,2,82,24431.39,9.044468,16,2,0,1.794202,174.9768,917.029715
2581,0,24,67833.88,10.84353,12,2,0,16.38978,142.5007,2095.926619
2582,4,59,39258.2,12.23081,14,1,0,22.34478,194.9744,2231.25397
2584,0,54,41212.98,11.74908,16,2,0,11.59627,202.6362,1929.992785
2585,4,82,38585.6,12.38931,9,2,0,15.2121,167.4564,1508.478673
2587,0,41,60239.95,6.304689,6,1,0,11.64744,162.4827,1381.77131
2588,1,34,47017.43,12.82818,14,1,0,25.72493,124.9781,2354.102724
2589,1,34,11250.31,10.42511,12,1,0,1.393262,240.1149,722.2139832
2590,0,81,70435.61,12.17307,11,1,0,12.173,149.9447,1619.686288
2591,2,53,12861.54,9.308406,16,1,1,8.909806,139.9875,1342.337702
2592,2,88,40879.22,10.82274,19,1,0,10.48608,112.4551,874.0562063
2593,4,23,44462.77,13.03399,10,1,0,19.26465,104.9643,2203.565459
2594,1,67,31614.26,14.64439,14,1,1,6.24751,175.1331,986.8685971
2595,1,21,40895.64,11.06501,9,1,0,9.063713,92.5018,1031.540479
2596,0,68,20306.89,9.811647,16,1,0,10.02603,162.4937,1183.503581
2597,0,44,61478.9,13.91858,15,0,1,28.22989,139.965,3068.956506
2598,1,47,81376.2,9.650519,5,3,2,7.617535,159.9656,1326.411799
2599,6,58,46435.57,13.58247,10,0,0,20.58561,140.0049,2005.474189
2600,5,75,40402.71,6.136428,14,0,0,12.359,159.9794,1827.076857
2601,0,26,11476.29,9.656318,6,0,0,8.437873,82.49655,923.1400229
2602,2,30,9336.09,14.27424,15,1,0,14.01692,207.4754,2099.82555
2603,2,53,28954.2,7.942358,16,1,1,1.506136,159.9349,460.5286853
2605,0,88,71113.67,11.26128,10,0,0,4.148103,124.9781,296.0266799
2606,0,42,46183.09,8.650145,10,0,0,8.867664,252.6378,1362.782508
2607,0,51,90253.73,10.96431,7,1,0,6.663036,162.447,1292.032339
2608,4,68,57292.08,9.906298,10,0,0,1.563383,124.9607,673.250968
2609,2,46,42550.92,9.513517,12,1,1,13.75426,277.6375,1947.058707
2610,0,89,38411.45,8.846501,14,0,0,2.367066,232.6378,1136.589804
2612,0,56,17595.76,5.549034,9,2,1,14.86158,159.9512,1439.925812
2613,0,31,31609.92,8.776267,11,2,1,1.768753,220.1478,736.3553892
2614,2,81,61843.65,7.89302,13,1,2,18.25291,182.4762,1863.348549
2615,4,48,5952.44,8.355446,8,1,0,1.275948,107.5286,476.7850753
2616,1,41,54507.42,6.322552,9,2,0,29.95876,255.1417,3119.385384
2617,4,87,62656.2,9.916894,9,1,0,2.073632,129.9621,861.7738077
2618,2,61,41577.62,10.1125,11,1,0,10.49402,139.9349,1584.241573
2619,8,76,27520.03,10.02298,13,1,0,6.368504,202.65,1756.610979
2620,2,82,24128.19,10.53533,9,1,0,7.674186,162.4937,924.1809843
2621,1,65,40835.59,8.848665,15,3,0,16.75789,172.4705,2080.564441
2624,5,55,47950.33,11.70586,10,1,1,7.8432,147.4421,935.4475784
2625,0,29,36470.53,4.254491,15,2,1,8.03514,114.9728,798.0189824
2626,1,82,36598.52,10.76274,12,1,1,5.150963,165.0182,822.9997439
2627,3,56,20980.42,9.720452,12,0,1,24.2732,275.1336,2765.521967
2628,3,76,6315.61,7.590769,7,0,1,9.38517,255.1555,1461.269401
2629,4,80,6074.44,10.997,14,2,1,13.81972,162.4713,1438.002278
2630,2,74,36966.64,8.401275,11,1,0,1.37258,187.656,680.4074741
2631,4,18,18377.18,13.42037,7,0,0,1.84687,137.4872,464.4350832
2633,0,30,21200.76,13.4046,11,0,1,6.554584,127.5112,831.986868
2634,0,23,47958.56,10.47559,13,1,0,2.599617,149.9913,650.0225046
2635,0,81,30462.45,10.7882,13,1,0,2.827378,164.967,965.4344564
2636,2,76,20382.46,9.545723,11,2,0,16.12971,197.484,2275.291432
2637,0,29,41658.22,12.06193,10,0,0,23.9038,137.4836,2593.650846
2638,0,88,35311.08,11.88241,11,2,1,1.73409,184.9647,428.5644943
2639,2,18,9961.23,16.08459,13,0,2,17.45182,124.9781,1759.464436
2640,0,82,43867.04,9.438856,12,2,0,3.82548,222.6143,1134.14173
2641,4,88,6742.39,10.33351,14,0,0,10.00949,139.9816,1236.291583
2642,4,63,39377.62,8.983351,10,3,1,15.81095,142.5007,2126.056803
2643,4,43,77380.28,10.7808,14,1,0,4.310974,240.1149,1024.131285
2644,0,86,40628.46,12.11645,9,1,0,1.200106,164.9889,336.3711095
2645,5,23,29680.81,8.997143,8,0,0,1.99818,194.9768,758.9886777
2646,1,18,35023.76,6.530306,13,1,1,16.93745,137.4686,1688.294747
2647,3,21,14527.8,9.976783,12,2,0,13.05373,220.1185,1761.265371
2648,3,45,38936.96,10.54543,10,3,1,3.533323,182.4676,793.8062657
2650,0,59,27832.64,9.824765,16,1,1,2.888303,134.9509,296.7260391
2651,3,54,44711.74,11.79632,13,0,0,6.307859,107.4806,862.6906733
2652,0,67,7004.93,6.914264,9,0,0,4.812563,172.4885,1003.080929
2654,0,46,6843.81,11.13605,9,1,0,10.32034,162.447,1525.81124
2655,1,32,49271.78,13.31371,11,0,0,16.7433,245.147,2536.53749
2656,1,38,52374.17,12.83511,14,2,1,6.652608,252.6378,1225.184798
2657,0,20,39603.42,10.19664,12,2,1,6.7064,159.9875,877.2126863
2659,2,71,20246.17,9.072518,13,0,0,7.900866,184.9853,1063.793472
2660,3,41,18373.26,6.015014,12,2,0,4.245295,147.4421,707.2606071
2661,3,64,35087.57,4.641244,16,0,1,10.0496,210.138,1421.06817
2663,6,84,4566.8,12.25739,13,0,0,4.469398,159.9942,834.0925038
2664,3,55,77277.55,13.77913,14,0,0,10.59491,184.9647,1272.863604
2666,1,77,15205.14,15.12772,12,2,0,6.71156,255.1665,1200.461726
2667,1,38,32982.82,14.32552,11,1,0,5.25157,127.4421,1069.18746
2668,3,40,13139.33,9.181711,15,0,0,16.4299,179.9794,1800.326325
2669,1,58,48293.12,11.58885,13,0,0,7.896371,202.65,1725.323883
2670,1,56,83923.73,11.80835,12,1,0,15.06815,119.9897,1516.686884
2671,2,55,10487.07,9.235801,17,1,0,3.700985,252.624,924.6142337
2672,0,45,25280.79,12.03055,10,0,1,17.26451,127.4421,2082.052634
2673,2,22,58622.05,7.701754,11,2,0,16.5852,182.4433,2329.310551
2674,1,20,28051.07,11.13448,17,0,0,10.81514,195.0062,1341.508482
2675,3,50,70321.71,12.99114,10,0,1,4.617824,187.4847,967.8404944
2676,2,63,16538.08,11.55503,12,1,0,2.237975,139.9678,492.0307787
2677,0,34,27290.36,10.26872,13,1,0,12.14453,159.9512,1289.426725
2678,1,83,60280.07,5.547264,12,1,2,23.86996,132.466,2609.91314
2679,2,62,21987.29,12.33937,14,3,1,7.495281,127.4586,968.8124201
2680,4,60,23624.9,9.360451,10,2,2,8.756923,149.9483,964.5339675
2681,0,18,46431.14,5.272185,14,0,0,5.874949,194.9663,1406.140722
2682,2,19,58988.72,12.18282,12,1,0,7.238006,154.9618,1495.619695
2683,5,25,67537.98,10.68361,11,1,0,5.449246,120.0035,1034.133433
2684,1,35,4480.29,7.043901,9,1,0,5.614074,127.4421,1108.726166
2685,0,55,57944.08,4.652367,12,1,0,4.534721,172.4555,761.9139877
2686,4,25,80674.2,11.83935,12,0,1,10.06395,220.1615,1686.732783
2687,2,66,67090.95,16.16998,19,1,0,22.12945,147.4783,2047.373281
2688,0,82,22420.64,9.097873,14,3,0,15.51392,79.97886,1244.129071
2689,1,23,75633.41,12.41174,13,1,1,4.526424,164.9785,1395.575443
2690,1,42,18944.96,11.64528,14,2,1,6.183692,172.4579,981.2775952
2691,0,66,8840.8,8.721081,14,1,0,17.27999,257.6549,2074.948906
2692,0,86,40316.05,15.35399,10,2,0,3.628867,184.967,601.2192303
2693,1,73,29693.07,12.20093,8,1,0,4.888977,147.4601,532.1499344
2694,0,43,18677.06,5.566881,12,0,0,4.431604,117.472,542.7248776
2695,1,83,18549.91,15.31929,10,0,0,8.377189,240.1149,1133.808688
2696,0,72,50263.94,10.2098,15,1,1,21.09953,174.9882,2540.062525
2697,1,38,18967.02,8.659247,11,1,0,1.989684,217.484,714.7114049
2698,3,76,57675.63,12.84399,14,1,0,17.55759,184.9797,2258.203171
2699,1,79,40279.05,10.19629,11,1,1,10.55294,169.9741,1119.402193
2700,4,38,33868.71,14.47447,12,1,1,8.436679,129.9763,1214.354546
2701,1,51,48969.64,9.289829,11,0,0,15.2198,147.4421,1429.845787
2702,4,68,22041.71,10.00097,14,3,0,9.436909,149.9598,1150.114958
2703,3,65,25491.07,17.44685,7,0,0,13.50244,192.4705,1544.180199
