Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,DummyChurn,DummyGender,DummyTechie,DummyTechSupport
506,8,85,20555.47,8.088434368,9,0,0,8.758613325,144.960655,916.7201648,0,0,0,0
2275,0,18,60956.22,11.05788928,15,0,1,6.289468375,149.959755,933.01364,0,1,1,0
5651,1,37,19533.5,11.64173568,11,0,0,11.29271486,164.985293,1882.951404,1,1,0,0
36923,4,74,102080.72,10.14600151,10,1,0,11.57257501,152.510442,1638.383088,0,0,1,1
39,8,76,30434.99,11.30992672,8,0,1,15.02077659,127.495766,1630.020341,0,1,0,0
20195,1,62,10852.14,6.236748796,11,3,0,14.28406007,172.470522,1887.699697,0,0,0,0
6017,3,42,52352.24,7.219910689,8,1,0,4.759938908,194.974431,897.6280912,1,1,0,1
1387,3,81,57874.62,8.759756787,14,1,0,2.758173633,124.97808,297.4433143,0,0,0,0
128,3,80,54587.66,14.60495207,12,2,0,7.441432103,242.610632,1683.078344,1,1,0,0
371,0,50,14053.15,14.17602329,14,0,0,10.06145053,199.990219,1806.970628,1,1,1,1
813,2,21,51419.56,8.11725589,9,0,0,16.37219797,184.967019,1873.00718,1,0,0,1
314,0,41,20917.65,12.39190153,13,1,1,2.160066882,147.442069,444.0474919,0,1,1,0
266,4,71,48597.98,10.84404672,11,1,1,1.871917709,255.141716,859.0587897,1,1,1,1
1700,3,45,34497.95,7.583070893,8,1,0,16.75283806,159.947583,2122.146303,1,0,0,0
9916,2,46,19080.13,11.02448303,12,0,0,20.16532013,210.105118,2734.384392,1,1,0,0
4292,0,58,21210.4,8.510124671,11,0,0,7.753271168,164.971516,1412.478266,0,1,0,1
2258,0,87,22484.19,14.5077828,13,1,0,3.663316236,127.511223,408.200312,0,1,0,1
411,1,18,38028.33,7.823397558,12,1,1,11.4488726,152.466002,1344.718981,1,0,0,1
8691,0,50,29940.45,7.065505359,10,1,0,8.315973557,169.944668,991.7932314,1,1,0,0
47493,6,31,104519.8,6.836041233,15,0,1,1.515290738,139.99789,698.1794441,1,1,0,1
206,3,27,84597.17,8.407938599,14,3,2,9.324505434,182.460772,1266.19109,0,0,1,0
471,1,44,29579.69,4.708283677,11,1,0,10.16298067,202.443347,1204.39272,1,0,0,0
497,3,45,69222.79,15.42891992,17,0,1,6.215774391,232.62403,1607.735971,1,1,0,1
860,1,33,76046.62,9.004832636,6,1,0,2.667736094,134.980139,548.9193645,0,1,1,0
1458,0,36,29759.61,6.802850752,11,0,1,10.68004106,154.975543,1827.283455,0,1,0,0
247,3,47,73746.35,15.0321318,12,0,0,8.133269102,182.460772,1103.011016,0,0,0,0
543,0,56,54109.79,7.276553998,10,1,0,1.789830613,204.963371,616.51937,0,1,0,0
3039,2,81,34414.89,10.5336786,15,1,1,2.699998442,220.161527,838.173682,1,1,0,0
2701,4,26,5920.06,12.56737024,13,0,0,2.661310881,222.665436,1024.224748,1,0,0,1
384,3,33,46973.08,10.99110627,14,1,0,23.10105854,154.975543,2947.224753,0,1,1,0
319,2,61,5875.01,11.36888104,12,1,1,6.856207666,142.452604,1408.424309,1,1,0,0
17585,1,80,84805.71,14.21094097,11,1,1,13.72354614,149.962093,1333.444788,0,0,0,0
1420,1,75,14289.15,10.14631572,9,1,0,24.3036064,194.958118,2419.797484,0,1,0,0
1897,0,78,2488.36,7.446156322,15,2,0,6.027648047,154.991856,1135.519834,1,0,0,1
2473,1,75,10494.28,10.7481104,14,1,1,9.490754438,149.970715,980.0465426,1,0,0,1
7825,0,58,15537.16,11.6424418,5,1,0,9.727109482,245.128318,1925.341061,1,1,0,0
7637,0,46,40743.83,12.81300692,12,0,0,19.93726012,182.45383,1914.400241,0,0,0,1
35763,4,28,63963.83,6.784802038,12,0,0,1.662826246,144.960655,481.3363042,0,1,0,0
2267,0,43,78249.99,6.462473731,7,2,0,8.406444381,220.161527,1321.712528,1,0,0,0
214,1,66,43551.35,9.082948983,10,1,0,2.405574983,172.470522,901.2877149,0,0,0,0
613,1,84,48376.42,8.55142407,10,1,0,14.10031907,255.119794,2158.332479,1,1,1,1
1397,1,69,57730.91,8.943037777,10,1,0,4.186523762,92.455141,720.6019295,0,0,0,0
3098,3,20,30861.42,6.3246769,14,0,1,14.93006551,107.48056,1727.703167,1,1,0,0
719,2,35,51510.02,12.55061484,8,0,2,17.34018575,235.159141,2196.151925,1,1,0,1
3547,1,88,7833.53,11.14280011,17,2,0,7.858862202,252.637807,1207.144714,1,1,0,0
228,0,71,29709.19,10.58657312,16,1,0,8.482460246,152.455519,1364.133317,1,0,0,0
24198,4,86,37041.5,7.1113897,17,1,0,7.644184483,162.460772,1461.63461,1,1,0,0
8100,4,24,11638.79,10.41978703,13,0,0,13.82541752,92.455141,1750.284767,0,0,1,0
41,3,76,8523.51,11.72281518,13,1,0,7.772523197,159.965008,884.3816817,0,0,0,0
12562,5,33,108059.11,11.31837362,18,0,1,24.77634001,204.963371,2729.316361,0,1,0,0
34308,1,76,73422.83,10.25266403,9,1,0,6.403155881,175.02109,862.0866469,1,0,0,1
117,0,24,66702.94,12.9605554,12,1,0,15.08846657,242.657291,2072.561109,1,1,1,0
1443,1,77,37670.96,7.789802026,10,1,0,8.785452901,202.636202,1608.002659,1,0,0,1
170,1,62,79432.6,9.985414526,13,1,0,6.820250541,187.642236,1054.514104,1,1,1,1
4389,0,21,21786.91,9.777239043,8,1,0,3.319853958,290.160419,1150.574869,1,0,0,1
136,2,39,52189.94,12.84477246,13,3,0,13.84769517,164.978458,2137.666732,0,1,1,0
222,4,23,44610.48,8.965640601,14,0,1,16.15614223,194.969934,1956.469091,0,1,1,1
3929,3,87,53591.84,7.587447184,9,1,1,7.860641328,242.610632,1647.423104,1,0,0,0
1060,0,27,43976.9,12.57357797,19,1,0,6.805071944,124.964303,715.1931007,0,1,0,1
2034,0,60,19990.22,4.843884364,14,2,1,7.712199324,222.660939,1235.453213,1,0,0,1
29460,3,80,39181.25,10.38437058,16,0,1,5.402712746,137.468388,700.0279564,1,0,0,0
208,1,56,25777.88,14.67675595,13,2,0,2.066037377,232.641455,769.7818684,1,1,0,1
24278,2,20,59418.66,9.8699522,8,0,0,3.752354376,154.991856,1283.103476,1,1,0,1
18937,1,39,38306.27,16.75470959,10,0,0,11.32652677,194.966286,1897.050575,1,1,0,0
21282,3,30,34393.76,8.763640466,8,2,0,17.96501147,232.622804,2299.047664,0,1,0,0
24838,3,47,37526.82,12.1859369,14,1,0,1.051188042,257.684139,1018.848617,1,1,0,1
18722,6,35,3050.98,8.242312444,10,2,0,13.63916478,162.452604,1712.040252,0,0,0,0
907,2,66,6284.19,9.217002771,13,0,0,16.64092048,92.455141,1777.880577,0,0,0,0
9022,2,76,53247.58,9.75859429,12,0,1,1.042724425,184.961033,871.6644442,1,0,0,0
6871,2,70,25019.9,11.34236064,12,0,0,17.1001258,172.462354,1782.747566,1,1,0,0
19100,0,44,16301.48,9.415068375,12,1,1,2.779431223,112.455141,242.9947554,0,0,0,0
230,3,73,12134.83,10.65731963,10,0,1,15.12166154,149.99153,1505.903299,0,0,0,0
1393,0,72,32396.94,7.011648779,13,1,0,2.661325529,162.468917,380.7222437,0,0,0,1
3521,0,58,18406.73,9.299310376,10,2,0,7.217041327,127.458638,850.5053759,1,0,0,0
134,1,68,7655.2,12.84944852,6,1,0,2.693860703,240.114868,764.3624669,1,1,0,0
1451,8,19,32102.68,5.430446293,6,1,0,6.441555523,162.500489,1228.537824,0,0,0,1
35591,1,79,49545.55,11.15775194,7,0,1,10.2452503,184.967019,1197.086571,0,1,0,1
18249,3,19,27690.11,9.910027332,13,1,0,21.61213506,232.62403,2954.525101,1,1,0,1
167,2,46,27219.87,13.29565706,17,0,0,4.576705489,149.970715,703.2651223,0,0,0,1
2525,0,63,21739.61,14.05990229,11,1,0,8.661116617,255.133571,1745.431051,1,0,0,0
27856,0,85,32951.46,17.60288873,9,0,1,23.68987753,202.649979,2900.101871,1,1,1,0
140,1,64,19832.1,15.36169948,6,1,0,10.73057042,287.642733,1572.393016,1,0,0,1
9400,1,21,8979.6,10.89022868,9,1,0,9.46447702,144.960655,968.8971697,0,0,1,0
16169,7,18,47618.81,12.65695134,7,1,0,4.106981469,129.977753,1239.519501,0,0,0,1
32000,4,83,40031.03,14.74975124,10,2,0,2.851017432,117.483475,479.0156739,0,0,0,0
403,1,24,22354.1,9.386659049,13,0,1,7.351090778,232.670689,1332.641107,1,0,0,1
13133,1,88,12146.64,8.244134358,13,0,1,5.867164261,124.964303,386.8447822,0,0,0,1
1331,1,40,3730.38,10.73059843,18,1,0,2.095488213,247.664655,1338.247732,1,0,0,1
6612,0,26,56143.59,7.415363166,14,0,0,3.312263064,159.951231,509.6727126,1,0,0,1
9338,1,70,22812.0,8.735591454,14,2,1,6.766267697,207.638588,1044.435554,1,0,0,0
7233,0,75,18189.38,10.0345016,14,0,2,1.796607335,207.475448,971.697137,1,1,0,1
4721,0,67,61039.69,8.247672688,15,1,1,1.921647847,230.105118,695.6222319,1,1,0,0
1640,2,29,60671.21,13.82901227,12,0,1,8.248755691,177.48762,1716.011284,0,1,0,1
26679,4,26,21393.98,13.62442766,13,1,0,21.77701838,154.961766,2811.648182,0,1,0,1
1126,3,38,31369.76,12.48448983,9,0,1,14.42671843,235.137219,2363.604752,1,0,0,1
22849,8,20,37741.16,9.961483356,10,1,0,16.11472911,92.455141,2156.405261,0,1,0,0
1924,2,60,27353.22,12.65398405,9,0,0,22.89696344,162.45383,2586.074672,0,0,0,1
4621,1,65,20872.03,6.672058888,14,2,0,9.273178876,207.609354,1241.342647,1,1,0,0
49,1,36,87308.01,9.246170832,7,1,0,8.154668093,182.497044,1062.905651,0,0,0,0
2109,3,79,37198.61,8.294166484,12,0,0,7.775144828,242.610632,1713.700682,1,1,1,0
4827,3,29,48675.51,4.586984142,14,0,0,10.25226518,149.988989,1303.670531,1,0,0,0
24653,4,87,53420.34,8.120857113,9,0,1,11.89492044,147.478341,1119.209685,0,0,0,0
2931,1,34,26175.68,11.19592754,12,0,0,8.210220142,152.47417,1496.482536,1,1,0,1
1827,0,22,84232.11,10.2831545,6,1,1,8.884543585,179.965581,985.6286855,0,0,0,1
3898,5,20,23660.7,11.64845286,11,1,1,6.577676916,220.132293,1329.24842,1,0,0,0
7156,0,33,45404.63,11.77757836,21,1,1,2.92969581,204.979684,694.7582953,0,1,0,1
800,1,75,5418.19,10.72904959,7,0,1,8.013365588,255.166453,1313.686109,1,0,0,1
1792,3,86,25428.86,12.20196178,9,0,0,1.84841935,150.020764,529.9370637,0,1,0,0
9635,0,68,21087.24,9.024293001,10,0,1,1.884992328,179.947583,404.9361415,1,1,0,0
28147,1,60,36174.84,13.0338523,12,2,0,9.783296825,117.472036,995.3392925,0,0,0,1
1013,0,27,45429.68,9.929214278,9,1,0,15.12645563,157.483594,1549.802896,0,1,0,0
1081,1,25,12234.89,9.116878941,13,1,1,7.179893502,134.950905,790.6280344,0,0,0,0
6947,1,44,46705.86,11.10048066,9,2,0,9.984220981,102.474625,1040.400476,0,1,0,0
2568,0,65,11523.97,5.953348075,16,0,0,3.024806192,137.483594,847.1259509,1,1,0,0
809,2,73,19534.42,7.519178592,16,1,1,10.27742832,184.978458,1234.044483,0,0,1,0
43123,1,48,82629.53,9.816712399,12,0,2,12.92578188,169.974105,1333.179191,0,0,0,0
25,4,39,28420.39,5.282356868,11,0,0,9.585621689,107.528648,1104.883551,0,0,0,1
1691,1,55,81413.71,4.698609875,10,0,0,14.74280934,124.964303,1222.291008,0,0,0,1
7527,3,44,15944.32,9.724391204,18,0,1,3.999140345,129.948316,1048.919831,1,0,1,1
24542,1,35,38328.57,8.082617212,7,2,0,1.251588197,204.961033,661.2094379,1,1,0,0
40041,3,40,82560.95,7.495673471,10,1,0,12.16872039,200.165175,1711.601451,1,1,0,1
1536,0,34,37667.37,8.337747682,8,1,0,6.624439911,262.610632,1214.05087,1,0,0,0
12439,4,35,89752.5,8.940681932,15,0,0,5.643360294,262.610632,1253.523378,1,0,1,0
1062,1,59,24958.97,9.170210546,13,1,0,4.499945782,220.132293,955.0519598,1,1,1,0
2306,3,73,51848.11,4.307800217,12,2,2,6.57513059,242.628057,1187.692793,1,0,0,0
1684,4,88,32443.11,6.969585746,13,1,1,11.76797971,192.440432,1367.183772,1,1,0,0
1232,1,34,76175.36,7.859430948,14,1,2,13.22141934,192.456745,1398.114035,0,0,0,1
586,1,67,24946.75,7.779697022,13,3,0,1.997833268,159.965008,461.4404406,0,1,1,0
27361,0,51,86039.43,8.683074501,10,1,1,3.787548072,92.455141,798.4275185,0,1,0,0
1105,4,26,18620.79,4.989775216,16,0,0,16.00167972,149.974105,2245.475959,0,1,0,0
9102,1,45,19224.29,10.38217336,5,1,0,11.34130832,222.649979,1636.72261,0,1,0,0
41468,0,52,22433.84,14.16841333,15,1,0,5.252073829,265.128318,1164.843819,1,1,1,0
18899,0,25,27130.52,11.12796555,12,2,0,18.00704355,194.974431,1946.450068,1,1,0,1
10586,1,60,39874.59,5.371697235,13,0,0,18.29765062,139.95684,1810.920999,0,1,0,0
637,6,58,13969.34,4.373591494,12,1,2,12.24494477,92.455141,1653.165932,0,1,0,0
35151,0,64,4109.01,10.40233023,12,1,0,11.46566243,120.004928,1549.605718,0,1,0,1
363,2,74,93637.19,6.626472191,7,2,0,9.858971643,112.455141,868.5732588,0,1,1,0
5885,3,27,43133.76,11.60381433,17,1,0,17.31776736,187.656013,2171.802329,1,1,0,0
1129,1,51,45245.92,6.605688237,10,3,0,6.811138598,162.452604,946.1849643,0,0,0,0
35389,0,59,36034.73,13.54754868,13,1,0,14.26734448,147.442069,1294.790222,1,0,0,0
558,0,78,11667.32,12.32023424,8,2,1,1.360201959,204.963371,509.1865112,1,1,1,0
1125,2,36,25598.66,16.60350748,15,2,1,11.59782994,157.483594,1210.450532,0,0,0,0
41235,0,84,96624.28,7.865190806,12,1,0,7.399248624,190.12704,1483.41562,1,1,0,0
9957,1,42,36705.32,6.256478572,12,1,1,1.358818331,204.979684,567.3209248,0,1,0,1
142,1,75,68430.88,8.470105611,11,0,1,10.5309984,159.983006,990.747598,0,0,0,1
3841,0,39,26838.3,9.556655457,15,3,0,9.630236452,187.642236,1329.382263,1,1,0,1
956,0,75,20768.72,9.957815194,7,1,0,19.79804917,204.949594,1862.842794,0,0,0,1
47,3,57,14032.23,10.45011354,6,1,0,16.86058234,112.455141,1446.505628,0,0,0,0
1090,4,35,30110.14,11.79012709,13,0,0,13.40891729,144.960655,1338.549194,0,0,1,0
30688,3,52,46272.07,10.93180592,12,1,0,3.857491515,220.132293,939.8765686,1,0,1,0
1045,4,66,39933.38,11.38646956,16,1,1,8.703568707,92.455141,1275.194778,0,1,0,0
6277,0,24,9964.37,8.334967001,14,1,0,20.40555252,242.657291,2422.117328,0,0,0,0
164,4,23,25447.24,10.03692527,11,0,2,1.747076331,137.469817,922.4502594,1,1,0,1
9191,0,54,72841.97,7.65593436,7,0,0,24.02275725,127.481989,2112.65313,0,1,1,1
26057,4,81,1441.97,11.28908676,7,0,1,8.006997906,127.478341,1233.807825,0,0,0,0
486,3,21,23134.96,5.772508536,11,0,0,6.563038653,147.471303,1034.69512,0,1,0,0
1045,1,47,36250.96,7.732225598,9,1,0,5.291754183,169.967067,877.7050261,1,1,0,0
11658,4,47,15395.09,7.73492925,6,0,1,15.18780416,137.439154,1615.87994,0,1,0,0
25998,2,57,14379.3,13.60282892,8,0,0,10.38039309,114.972827,959.951483,0,0,0,0
255,6,19,57776.5,12.79857643,9,3,0,14.45556293,149.977753,1639.902323,0,0,0,1
27566,7,52,57622.01,10.83103688,15,2,1,7.32906366,190.12704,1751.02003,1,0,0,0
635,5,84,19430.58,10.57996614,17,1,0,9.351000629,174.961766,1173.562649,0,0,0,1
20897,3,80,42920.9,11.97456051,9,2,1,10.86852566,162.511928,1354.387011,1,1,1,0
1063,3,58,69004.81,12.23746964,12,1,0,3.997019354,104.962874,632.0815033,0,1,0,0
13221,2,61,13805.45,15.43208187,14,0,0,2.231526082,174.958118,1054.384865,1,0,0,0
547,4,47,1753.08,11.76568434,12,1,0,2.384942381,252.62403,904.5789623,1,1,0,1
1662,3,55,55200.2,5.649781948,12,2,1,4.992706522,157.483594,637.7315432,1,0,0,0
3628,3,89,4592.51,10.96531534,15,2,1,7.827055149,127.488728,846.2276311,0,0,0,0
303,1,81,9582.53,12.34162424,10,1,0,2.153167182,275.119794,775.7502457,1,1,1,1
240,3,81,21599.91,10.12925966,13,2,0,8.209710913,159.994242,975.7615787,0,0,0,0
2889,1,43,80120.44,10.35620722,9,0,0,7.19812868,172.503404,1042.502776,1,1,0,1
4654,4,84,67228.71,11.41693893,13,0,0,7.40216226,212.641455,1621.058909,1,1,0,1
6343,0,57,18651.96,10.78909418,6,1,1,18.37212028,204.963371,1924.903884,1,0,0,0
12911,2,73,97463.9,7.1972748,16,0,0,5.731198479,169.992756,695.0510444,0,1,1,1
2705,4,37,14638.17,9.713763237,13,2,0,2.497790261,172.470522,1178.564131,1,1,0,0
1120,0,40,46974.79,7.633282055,14,0,0,3.386665328,124.97808,391.0106655,0,0,0,0
6188,3,62,49939.39,6.398169663,14,2,0,3.032321354,207.49737,693.358004,1,0,0,1
173,1,69,10584.2,11.55394954,16,1,2,2.678577227,179.947583,497.4668116,0,1,0,0
786,1,20,46984.61,10.1309532,11,0,0,6.678176681,139.95684,989.9918587,0,1,0,0
46344,1,86,48971.18,14.67533687,6,2,0,6.211504434,182.483267,745.0467839,0,1,0,1
30068,1,82,7723.17,9.45902039,9,1,0,13.56958731,235.137219,2087.543903,1,0,0,1
658,0,49,72997.73,13.33271836,11,2,0,9.727742106,200.132293,1751.848426,1,0,0,0
49397,5,68,55593.6,9.155612168,14,2,0,7.18546062,162.497044,1501.32182,1,1,0,0
2813,3,66,28096.83,5.377748545,9,0,0,7.039839728,175.133074,1116.638366,1,1,0,0
24,2,53,77658.11,9.622151061,12,0,0,15.73628072,162.460772,2089.023186,1,0,0,0
25258,1,27,740.66,9.150618042,12,1,0,10.94833173,79.978861,1081.14434,0,1,0,0
195,0,56,61901.7,8.064807,15,0,0,7.434237932,194.976769,989.3430051,1,1,0,1
108,8,34,54246.36,7.486891758,8,1,0,34.80793399,152.457857,3934.848461,0,0,0,0
640,4,37,19523.69,8.885448784,15,0,0,2.871999386,117.472036,596.8051649,0,0,0,1
627,4,82,17526.85,12.94388838,7,0,0,16.3364928,242.657291,2060.745551,1,0,0,0
29,2,57,21062.25,15.34568423,11,2,0,2.596050259,94.972827,817.8995329,0,1,0,0
48133,2,45,31766.78,14.18102134,16,0,1,2.389328443,182.490006,762.3743815,1,1,0,0
544,3,27,24045.19,14.47410001,17,0,0,3.56722345,95.005709,617.4480514,0,1,0,1
104,0,66,94655.92,7.516773254,13,0,0,6.044266101,152.495236,785.6688028,0,0,0,1
1330,3,51,19982.5,8.560207521,11,1,0,6.531735637,149.99153,874.1933216,1,0,1,0
610,1,30,100033.86,7.104001873,10,2,2,1.512791057,127.458638,505.6979276,1,0,1,0
4504,1,53,18038.36,9.698184881,11,0,1,25.36784311,144.960655,2167.068284,0,0,0,0
15260,5,79,33297.61,10.87571686,14,0,1,10.91916339,197.494455,1428.608241,1,1,0,1
1785,3,41,80430.99,8.713781981,14,1,0,6.775594861,182.467607,1072.585587,1,1,0,0
23140,3,63,15423.53,12.18665298,13,0,1,15.71428993,140.004928,1579.867444,0,1,0,1
2081,2,70,8465.02,6.410275409,13,0,2,3.005659256,124.993537,396.4162432,0,1,0,1
25907,0,58,23107.22,5.546944946,15,3,0,2.811977672,245.145743,911.3769495,1,0,1,0
11300,1,63,65329.46,13.34580773,8,2,0,12.85056526,232.622804,1710.216611,1,1,1,0
32944,0,46,12650.67,6.411211074,9,1,0,4.385448215,172.462354,758.0522649,0,1,0,0
1260,3,89,99787.78,8.866549026,12,1,0,5.798532598,137.497825,758.6189978,0,1,0,0
1485,2,49,53320.93,9.991096674,11,2,2,15.54170472,162.467607,2100.288363,0,0,0,0
1167,0,30,116888.77,11.06209104,13,1,0,11.92905011,172.470522,1851.152977,1,1,0,0
540,0,86,22840.68,6.318907115,7,1,1,5.037146238,164.971516,1051.069135,1,0,1,1
18281,7,28,29742.47,12.14896261,8,2,1,3.259826777,159.965581,1216.35272,1,1,0,1
1421,2,56,22139.13,15.08558131,9,1,0,12.52485764,232.637807,2138.661668,1,1,0,0
19414,4,80,26760.18,3.410169776,13,0,0,5.220501553,172.510442,684.7417744,0,0,0,1
164,5,28,23613.85,14.06427534,9,3,2,10.4843853,159.965008,1325.529732,1,0,0,0
14242,3,86,39163.32,12.08205854,14,0,0,7.918255804,169.967067,944.331401,0,0,0,0
28085,3,27,8539.27,7.233561718,15,1,0,6.136751688,174.988208,1553.937724,0,1,0,0
35376,1,77,17054.95,11.10109124,13,0,0,20.00794461,147.503078,1824.510182,0,0,0,0
3282,5,85,68237.79,5.638490484,13,0,0,22.37864487,124.960655,2353.856438,0,0,0,0
96,2,47,23101.13,4.743877362,14,1,0,17.05603447,265.128318,2209.997412,1,1,0,0
7215,1,57,49323.19,7.869279288,11,1,0,2.48527604,169.944668,521.8726735,0,1,0,0
4705,2,51,32459.53,14.20149723,12,1,0,10.1127187,182.467607,1282.45127,1,1,1,0
647,4,37,43765.92,13.38997772,11,0,0,11.59620573,137.487242,1283.266496,0,1,0,1
2072,3,32,91605.19,6.716026988,13,1,2,15.21980082,202.649979,2425.149963,1,0,0,0
292,1,55,34978.09,7.275219163,12,1,0,10.19944078,225.145743,2017.858499,1,1,0,0
6119,2,69,115594.58,6.768420041,11,0,0,6.135854482,255.119794,1585.705665,1,1,0,1
2713,4,79,10349.38,10.42980353,17,1,0,2.24841574,184.963371,1115.319187,1,1,0,0
39568,4,26,23026.89,5.706642926,15,1,0,3.637134041,265.146969,1114.124252,1,0,0,1
33225,0,60,13719.94,7.560121916,12,2,1,9.660168743,152.462354,1510.790984,1,0,0,0
3783,0,69,47635.23,12.58527236,10,1,1,8.721771003,142.500692,1402.374111,0,1,0,1
5584,1,37,49270.7,13.29065491,9,0,1,24.37711744,204.961033,2463.393795,1,0,1,0
2217,2,65,8982.13,8.541648101,10,1,2,7.017918254,164.988941,943.490788,0,0,0,1
402,0,70,30593.51,6.002354266,12,1,0,1.235589507,127.506726,296.9963678,0,1,1,1
179,3,81,8507.14,8.089726776,8,1,0,3.892424053,124.97808,390.381346,0,0,0,0
1716,0,42,21084.49,6.413780429,20,1,0,21.6132385,127.473844,2467.669888,0,1,1,0
15322,3,55,99199.26,12.90458773,5,1,0,4.238632927,137.487242,590.602719,0,1,0,1
184,4,21,32720.43,10.00892011,13,1,0,22.04436191,202.649979,3098.243332,1,1,0,0
268,1,30,8228.16,13.57970425,18,1,0,1.770031252,230.134352,907.2442013,1,1,1,0
566,3,81,96126.76,9.654031047,16,3,1,21.1307851,137.487242,1807.178649,0,0,0,1
2932,3,19,37816.75,9.249991739,16,1,0,16.56587766,114.983787,1645.259689,0,0,0,1
35414,1,41,20429.65,12.79582565,13,0,0,23.11577242,175.133074,2454.262177,0,1,0,0
1488,2,76,72927.6,11.23137848,15,2,0,8.355760951,172.457857,1031.509395,0,0,0,0
42227,2,70,12895.65,7.960834129,17,1,0,14.21751959,277.63748,1906.330177,1,1,0,1
1940,1,41,84185.38,6.771136717,9,2,1,10.99607752,159.951231,1120.873005,0,0,1,1
5542,2,54,45577.26,7.754485939,13,2,0,8.205103396,229.993134,1288.925148,1,1,0,1
26216,1,57,19992.77,6.899189425,17,1,0,9.878308737,162.460772,1647.420385,1,1,0,0
1635,4,72,38137.48,9.296497381,13,2,0,3.27055489,139.983006,911.5267548,0,0,0,1
1330,2,48,17762.55,15.78937082,9,0,0,13.59949293,92.455141,1587.688033,0,0,0,0
48008,1,46,18493.34,9.278437133,16,1,0,7.757685471,222.628057,1772.090821,1,1,1,0
450,0,41,43296.9,11.98468923,16,0,0,10.98734966,247.664655,2079.818241,1,1,0,1
87,1,64,17172.32,10.209012,16,3,1,7.98560378,162.45383,1367.4247,0,1,0,1
35771,0,62,27687.94,11.87237678,11,0,0,3.391969552,207.609354,738.5002845,1,1,1,0
53,0,44,29613.46,8.985344623,10,0,0,6.393598693,172.470522,1269.403112,0,0,0,0
88,1,86,20926.46,3.577496502,13,0,0,19.13168856,137.461553,1729.615672,0,0,0,0
6285,0,36,9758.3,7.552930534,15,0,1,10.98841039,169.967067,1267.471074,1,0,0,0
505,3,66,24805.02,8.856522955,13,2,0,1.268992493,240.114868,715.7384607,1,1,1,0
5344,3,54,31324.12,11.21140731,13,2,1,11.23691953,164.978458,1905.350528,0,1,0,0
683,1,63,45562.92,9.844484181,13,1,0,14.64298089,184.978458,1597.578464,1,0,0,0
335,1,59,35226.26,9.577623408,18,0,0,12.57273206,204.979684,1348.141984,0,0,0,1
39842,0,65,54561.94,7.083133504,12,0,0,4.266309981,149.97755,615.1161821,1,1,1,1
816,1,48,9202.1,7.979875858,18,1,0,14.51274009,164.971516,2029.905606,0,1,0,1
745,1,49,27720.0,12.17826323,9,2,1,16.01233793,129.977753,2010.958936,0,1,0,1
3929,2,87,83416.9,14.05737023,10,3,0,5.947501617,184.963371,1330.615859,1,1,0,0
3747,0,60,67448.07,15.63302492,11,1,0,26.68008793,152.479779,2552.12106,0,1,0,0
918,0,82,17105.07,8.556630945,7,0,0,24.77325806,179.947583,2234.450325,0,1,0,0
1114,0,45,48915.51,10.51538905,12,1,1,8.856546048,162.465269,1457.990407,0,0,1,0
2029,2,44,32992.62,10.28022332,12,2,0,6.12261616,119.95684,1263.008234,0,0,0,0
21044,5,19,45631.91,6.980525959,13,0,0,8.69123648,169.937833,1299.240934,1,1,1,0
344,3,37,26049.03,14.69431857,15,2,1,7.443067222,174.975543,1190.580006,0,0,0,0
6042,0,19,9545.58,7.846044789,10,0,0,4.30774917,192.440432,811.9419618,1,0,0,0
5960,1,70,24717.71,10.7511092,15,2,1,1.277136149,147.460067,246.039373,0,1,0,1
14194,0,51,28162.54,7.901812987,11,1,0,1.722680046,142.515576,457.8089454,1,0,0,1
1241,0,71,33318.12,8.398877174,12,2,0,6.217715978,255.155493,1125.77426,1,0,0,0
10587,3,30,56817.96,11.02277295,17,2,0,5.412980331,182.446995,937.3165462,1,1,0,1
24202,1,27,15762.57,11.55209722,16,2,0,21.67433467,182.467607,2230.633867,0,0,1,0
1765,0,36,16584.03,8.366713908,17,0,0,3.99171522,185.007692,854.52613,1,0,1,0
303,2,76,3666.35,12.12132108,15,1,0,20.93887792,199.990219,2674.568338,0,1,0,1
489,1,47,34264.02,6.259396187,14,1,2,5.794641025,119.989722,786.3429747,0,0,1,1
24264,0,26,20680.56,11.98417084,11,1,1,14.91152829,174.958118,2193.593711,1,1,0,0
2510,0,34,13655.62,10.34140063,12,0,1,6.093194674,217.472533,1045.580948,0,1,0,1
